group,site,config_a,config_b,representation,legacy_matched_pairs,legacy_nmi_sklearn,legacy_ari_sklearn,metric_status,stored_pairs,stored_nmi,stored_ari,nmi_abs_diff,ari_abs_diff
hill,hill,endpoint_corridor_0.100,threshold_4h,gaf_pca6,19,0.6674692393888215,0.5971240555690958,VALID,19,0.6674692393888214,0.5971240555690958,1.1102230246251565e-16,0.0
hill,hill,endpoint_corridor_0.100,threshold_4h,gaf_signed_pca6,19,0.7776974737856037,0.7017689560667718,VALID,19,0.7776974737856038,0.7017689560667718,1.1102230246251565e-16,0.0
hill,hill,endpoint_corridor_0.100,threshold_4h,event_row_permutation,19,0.2264839548055284,-0.01706057285960244,VALID,19,0.2264839548055286,-0.0170605728596024,1.942890293094024e-16,4.163336342344337e-17
hill,hill,endpoint_corridor_0.100,threshold_4h,within_event_time_permutation,19,0.8493678978275041,0.892998678996037,VALID,19,0.8493678978275041,0.892998678996037,0.0,0.0
hill,hill,financial_tail_1h,financial_tail_2h,raw25,214,0.7085607107527178,0.8209668738719145,VALID,214,0.7085607107527174,0.8209668738719145,3.3306690738754696e-16,0.0
hill,hill,financial_tail_1h,financial_tail_2h,statistics9,214,0.7717867297263047,0.8353423831079483,VALID,214,0.7717867297263052,0.8353423831079483,5.551115123125783e-16,0.0
hill,hill,financial_tail_1h,financial_tail_2h,raw_pca6,214,0.7092475995354581,0.8217455909406401,VALID,214,0.7092475995354579,0.8217455909406401,2.220446049250313e-16,0.0
hill,hill,financial_tail_1h,financial_tail_2h,gaf_pca6,214,0.21416444389850312,0.21188381161850645,VALID,214,0.2141644438985031,0.2118838116185065,2.7755575615628914e-17,5.551115123125783e-17
hill,hill,financial_tail_1h,financial_tail_2h,gaf_signed_pca6,214,0.2226798535078088,0.22464392138723274,VALID,214,0.222679853507809,0.2246439213872327,1.942890293094024e-16,5.551115123125783e-17
hill,hill,financial_tail_1h,financial_tail_2h,event_row_permutation,214,0.017814216143758443,0.02085386900115696,VALID,214,0.0178142161437587,0.0208538690011569,2.5673907444456745e-16,5.898059818321144e-17
hill,hill,financial_tail_1h,financial_tail_2h,within_event_time_permutation,214,0.7229639016063241,0.8580289724502953,VALID,214,0.7229639016063246,0.8580289724502953,5.551115123125783e-16,0.0
hill,hill,financial_tail_1h,financial_tail_4h,raw25,3,1.0,1.0,VALID,3,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,financial_tail_4h,statistics9,3,0.0,0.0,VALID_ONE_SIDE_CONSTANT,3,0.0,0.0,0.0,0.0
hill,hill,financial_tail_1h,financial_tail_4h,raw_pca6,3,1.0,1.0,VALID,3,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,financial_tail_4h,gaf_pca6,3,0.0,0.0,VALID_ONE_SIDE_CONSTANT,3,0.0,0.0,0.0,0.0
hill,hill,financial_tail_1h,financial_tail_4h,gaf_signed_pca6,3,0.0,0.0,VALID_ONE_SIDE_CONSTANT,3,0.0,0.0,0.0,0.0
hill,hill,financial_tail_1h,financial_tail_4h,event_row_permutation,3,0.7336804366512112,0.0,VALID,3,0.7336804366512112,0.0,0.0,0.0
hill,hill,financial_tail_1h,financial_tail_4h,within_event_time_permutation,3,1.0,1.0,VALID,3,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,mean_shift_1h,raw25,433,0.7671625594390888,0.8562205507504573,VALID,433,0.7671625594390882,0.8562205507504573,6.661338147750939e-16,0.0
hill,hill,financial_tail_1h,mean_shift_1h,statistics9,433,0.8831721616186381,0.9260975011507667,VALID,433,0.8831721616186384,0.9260975011507668,3.3306690738754696e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,mean_shift_1h,raw_pca6,433,0.7739686229795177,0.8584858098497099,VALID,433,0.7739686229795172,0.8584858098497099,5.551115123125783e-16,0.0
hill,hill,financial_tail_1h,mean_shift_1h,gaf_pca6,433,0.42681908532368956,0.4595770338226697,VALID,433,0.426819085323689,0.4595770338226697,5.551115123125783e-16,0.0
hill,hill,financial_tail_1h,mean_shift_1h,gaf_signed_pca6,433,0.41742985043728886,0.4415939749251689,VALID,433,0.417429850437289,0.4415939749251689,1.1102230246251565e-16,0.0
hill,hill,financial_tail_1h,mean_shift_1h,event_row_permutation,433,0.005995222376428282,-0.0006175211336563994,VALID,433,0.0059952223764284,-0.0006175211336564,1.1796119636642288e-16,5.421010862427522e-19
hill,hill,financial_tail_1h,mean_shift_1h,within_event_time_permutation,433,0.7198063472087491,0.8525933545470116,VALID,433,0.719806347208749,0.8525933545470116,1.1102230246251565e-16,0.0
hill,hill,financial_tail_1h,mean_shift_2h,raw25,4,,,DEGENERATE_BOTH_CONSTANT,4,1.0,1.0,,
hill,hill,financial_tail_1h,mean_shift_2h,statistics9,4,0.0,0.0,VALID_ONE_SIDE_CONSTANT,4,0.0,0.0,0.0,0.0
hill,hill,financial_tail_1h,mean_shift_2h,raw_pca6,4,,,DEGENERATE_BOTH_CONSTANT,4,1.0,1.0,,
hill,hill,financial_tail_1h,mean_shift_2h,gaf_pca6,4,,,DEGENERATE_BOTH_CONSTANT,4,1.0,1.0,,
hill,hill,financial_tail_1h,mean_shift_2h,gaf_signed_pca6,4,,,DEGENERATE_BOTH_CONSTANT,4,1.0,1.0,,
hill,hill,financial_tail_1h,mean_shift_2h,event_row_permutation,4,0.5771596324111234,0.0,VALID,4,0.5771596324111236,0.0,1.1102230246251565e-16,0.0
hill,hill,financial_tail_1h,mean_shift_2h,within_event_time_permutation,4,,,DEGENERATE_BOTH_CONSTANT,4,1.0,1.0,,
hill,hill,financial_tail_1h,opsda_cui2015_1h_0.025,raw25,397,1.0,1.0,VALID,397,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,opsda_cui2015_1h_0.025,statistics9,397,1.0,1.0,VALID,397,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,opsda_cui2015_1h_0.025,raw_pca6,397,1.0,1.0,VALID,397,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,opsda_cui2015_1h_0.025,gaf_pca6,397,1.0,1.0,VALID,397,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,opsda_cui2015_1h_0.025,gaf_signed_pca6,397,1.0,1.0,VALID,397,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,opsda_cui2015_1h_0.025,event_row_permutation,397,0.006880235894344625,-0.009729338586436343,VALID,397,0.0068802358943442,-0.0097293385864363,4.2413988987632933e-16,4.336808689942018e-17
hill,hill,financial_tail_1h,opsda_cui2015_1h_0.025,within_event_time_permutation,397,0.6340041431649149,0.7533602951358584,VALID,397,0.6340041431649155,0.7533602951358584,5.551115123125783e-16,0.0
hill,hill,financial_tail_1h,opsda_cui2015_2h_0.025,raw25,552,0.8649698162945237,0.9232724526737143,VALID,552,0.8649698162945235,0.9232724526737142,2.220446049250313e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,opsda_cui2015_2h_0.025,statistics9,552,0.9657742482944072,0.9812878664555481,VALID,552,0.9657742482944074,0.981287866455548,2.220446049250313e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,opsda_cui2015_2h_0.025,raw_pca6,552,0.8649698162945237,0.9232724526737143,VALID,552,0.8649698162945236,0.9232724526737142,1.1102230246251565e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,opsda_cui2015_2h_0.025,gaf_pca6,552,0.6673480225951872,0.6348805563357116,VALID,552,0.6673480225951872,0.6348805563357116,0.0,0.0
hill,hill,financial_tail_1h,opsda_cui2015_2h_0.025,gaf_signed_pca6,552,0.6708984878786418,0.6399826927926915,VALID,552,0.6708984878786421,0.6399826927926915,3.3306690738754696e-16,0.0
hill,hill,financial_tail_1h,opsda_cui2015_2h_0.025,event_row_permutation,552,0.010060251726333605,-0.007387178677290564,VALID,552,0.0100602517263338,-0.0073871786772905,1.942890293094024e-16,6.418476861114186e-17
hill,hill,financial_tail_1h,opsda_cui2015_2h_0.025,within_event_time_permutation,552,0.6435111193051616,0.7713363726196795,VALID,552,0.6435111193051616,0.7713363726196795,0.0,0.0
hill,hill,financial_tail_1h,opsda_cui2015_4h_0.025,raw25,564,0.8458062042242893,0.9121070161259085,VALID,564,0.845806204224289,0.9121070161259084,3.3306690738754696e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,opsda_cui2015_4h_0.025,statistics9,564,0.9409213040109823,0.966425947814688,VALID,564,0.9409213040109828,0.966425947814688,5.551115123125783e-16,0.0
hill,hill,financial_tail_1h,opsda_cui2015_4h_0.025,raw_pca6,564,0.8458062042242893,0.9121070161259085,VALID,564,0.8458062042242891,0.9121070161259084,2.220446049250313e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,opsda_cui2015_4h_0.025,gaf_pca6,564,0.6590799428403279,0.649842441731935,VALID,564,0.659079942840328,0.649842441731935,1.1102230246251565e-16,0.0
hill,hill,financial_tail_1h,opsda_cui2015_4h_0.025,gaf_signed_pca6,564,0.658636448364377,0.650161200113242,VALID,564,0.658636448364377,0.6501612001132421,0.0,1.1102230246251565e-16
hill,hill,financial_tail_1h,opsda_cui2015_4h_0.025,event_row_permutation,564,0.008184627378115527,-0.002296995444371935,VALID,564,0.0081846273781154,-0.0022969954443719,1.2663481374630692e-16,3.5128150388530344e-17
hill,hill,financial_tail_1h,opsda_cui2015_4h_0.025,within_event_time_permutation,564,0.6461970261208646,0.7791082586369711,VALID,564,0.6461970261208646,0.7791082586369711,0.0,0.0
hill,hill,financial_tail_1h,sda_florita2013_0.025,raw25,466,0.9506079556375503,0.9772596148023822,VALID,466,0.9506079556375504,0.9772596148023822,1.1102230246251565e-16,0.0
hill,hill,financial_tail_1h,sda_florita2013_0.025,statistics9,466,1.0,1.0,VALID,466,0.9999999999999998,1.0,2.220446049250313e-16,0.0
hill,hill,financial_tail_1h,sda_florita2013_0.025,raw_pca6,466,0.9506079556375499,0.9772596148023822,VALID,466,0.9506079556375504,0.9772596148023822,5.551115123125783e-16,0.0
hill,hill,financial_tail_1h,sda_florita2013_0.025,gaf_pca6,466,0.8147924793695671,0.8133246755213647,VALID,466,0.8147924793695671,0.8133246755213647,0.0,0.0
hill,hill,financial_tail_1h,sda_florita2013_0.025,gaf_signed_pca6,466,0.8183826636571556,0.8195055472866337,VALID,466,0.8183826636571554,0.8195055472866337,2.220446049250313e-16,0.0
hill,hill,financial_tail_1h,sda_florita2013_0.025,event_row_permutation,466,0.004605013099087536,-0.007194439216028381,VALID,466,0.0046050130990874,-0.0071944392160284,1.3530843112619095e-16,1.9081958235744878e-17
hill,hill,financial_tail_1h,sda_florita2013_0.025,within_event_time_permutation,466,0.6620103260579855,0.7897938862555388,VALID,466,0.6620103260579852,0.7897938862555388,3.3306690738754696e-16,0.0
hill,hill,financial_tail_1h,threshold_1h,raw25,1429,0.9620210782695597,0.9855844399450584,VALID,1429,0.9620210782695596,0.9855844399450584,1.1102230246251565e-16,0.0
hill,hill,financial_tail_1h,threshold_1h,statistics9,1429,0.9887187029192148,0.9947720179638221,VALID,1429,0.9887187029192152,0.994772017963822,3.3306690738754696e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,threshold_1h,raw_pca6,1429,0.9565801988065885,0.9830050467009781,VALID,1429,0.9565801988065888,0.983005046700978,3.3306690738754696e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,threshold_1h,gaf_pca6,1429,0.8771124757412728,0.8959099981607106,VALID,1429,0.8771124757412729,0.8959099981607106,1.1102230246251565e-16,0.0
hill,hill,financial_tail_1h,threshold_1h,gaf_signed_pca6,1429,0.8772786775445709,0.8957877381437935,VALID,1429,0.8772786775445709,0.8957877381437935,0.0,0.0
hill,hill,financial_tail_1h,threshold_1h,event_row_permutation,1429,0.0027464857320500208,0.0029405985931038746,VALID,1429,0.0027464857320499,0.0029405985931038,1.205632815803881e-16,7.45931094670027e-17
hill,hill,financial_tail_1h,threshold_1h,within_event_time_permutation,1429,0.6741252909598024,0.8139068754533619,VALID,1429,0.6741252909598029,0.8139068754533619,4.440892098500626e-16,0.0
hill,hill,financial_tail_1h,threshold_2h,raw25,79,0.6506840757986897,0.7315418350563758,VALID,79,0.6506840757986894,0.7315418350563757,3.3306690738754696e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,threshold_2h,statistics9,79,0.6763272442774165,0.7127558768874248,VALID,79,0.6763272442774165,0.7127558768874248,0.0,0.0
hill,hill,financial_tail_1h,threshold_2h,raw_pca6,79,0.6514214007501231,0.7334240848947845,VALID,79,0.6514214007501232,0.7334240848947845,1.1102230246251565e-16,0.0
hill,hill,financial_tail_1h,threshold_2h,gaf_pca6,79,0.3202895793273302,0.2603438008452506,VALID,79,0.3202895793273301,0.2603438008452505,1.1102230246251565e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,threshold_2h,gaf_signed_pca6,79,0.3202895793273302,0.2603438008452506,VALID,79,0.3202895793273301,0.2603438008452505,1.1102230246251565e-16,1.1102230246251565e-16
hill,hill,financial_tail_1h,threshold_2h,event_row_permutation,79,0.06710162780011096,0.018831019282398827,VALID,79,0.0671016278001111,0.0188310192823988,1.3877787807814457e-16,2.7755575615628914e-17
hill,hill,financial_tail_1h,threshold_2h,within_event_time_permutation,79,0.7777179952520762,0.8475814645544042,VALID,79,0.7777179952520761,0.8475814645544042,1.1102230246251565e-16,0.0
hill,hill,financial_tail_1h,threshold_4h,raw25,2,1.0,1.0,VALID,2,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,threshold_4h,statistics9,2,0.0,0.0,VALID_ONE_SIDE_CONSTANT,2,0.0,0.0,0.0,0.0
hill,hill,financial_tail_1h,threshold_4h,raw_pca6,2,1.0,1.0,VALID,2,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,threshold_4h,gaf_pca6,2,,,DEGENERATE_BOTH_CONSTANT,2,1.0,1.0,,
hill,hill,financial_tail_1h,threshold_4h,gaf_signed_pca6,2,,,DEGENERATE_BOTH_CONSTANT,2,1.0,1.0,,
hill,hill,financial_tail_1h,threshold_4h,event_row_permutation,2,1.0,1.0,VALID,2,1.0,1.0,0.0,0.0
hill,hill,financial_tail_1h,threshold_4h,within_event_time_permutation,2,1.0,1.0,VALID,2,1.0,1.0,0.0,0.0
hill,hill,financial_tail_2h,financial_tail_4h,raw25,143,0.662913621200338,0.7162063207843374,VALID,143,0.6629136212003388,0.7162063207843374,7.771561172376096e-16,0.0
hill,hill,financial_tail_2h,financial_tail_4h,statistics9,143,0.46687736287029025,0.2937536834474313,VALID,143,0.4668773628702903,0.2937536834474313,5.551115123125783e-17,0.0
hill,hill,financial_tail_2h,financial_tail_4h,raw_pca6,143,0.6656306044357866,0.7197369157850266,VALID,143,0.6656306044357874,0.7197369157850266,7.771561172376096e-16,0.0
hill,hill,financial_tail_2h,financial_tail_4h,gaf_pca6,143,0.23819026818029027,0.26607515395660847,VALID,143,0.2381902681802904,0.2660751539566084,1.3877787807814457e-16,5.551115123125783e-17
hill,hill,financial_tail_2h,financial_tail_4h,gaf_signed_pca6,143,0.2758607369829023,0.3234387335512756,VALID,143,0.2758607369829027,0.3234387335512756,3.885780586188048e-16,0.0
hill,hill,financial_tail_2h,financial_tail_4h,event_row_permutation,143,0.028361822426182317,-0.0008719866671284624,VALID,143,0.0283618224261825,-0.0008719866671284,1.8388068845354155e-16,6.245004513516506e-17
hill,hill,financial_tail_2h,financial_tail_4h,within_event_time_permutation,143,0.7257402834235389,0.8240705727736833,VALID,143,0.7257402834235391,0.8240705727736833,2.220446049250313e-16,0.0
hill,hill,financial_tail_2h,mean_shift_1h,raw25,454,0.7516593525247597,0.8410579392390487,VALID,454,0.7516593525247601,0.8410579392390487,4.440892098500626e-16,0.0
hill,hill,financial_tail_2h,mean_shift_1h,statistics9,454,0.8682000821968734,0.9142852440643608,VALID,454,0.8682000821968737,0.9142852440643608,3.3306690738754696e-16,0.0
hill,hill,financial_tail_2h,mean_shift_1h,raw_pca6,454,0.7476521760255426,0.8387995793990716,VALID,454,0.7476521760255426,0.8387995793990716,0.0,0.0
hill,hill,financial_tail_2h,mean_shift_1h,gaf_pca6,454,0.39561519956188707,0.43019476938658857,VALID,454,0.3956151995618872,0.4301947693865885,1.1102230246251565e-16,5.551115123125783e-17
hill,hill,financial_tail_2h,mean_shift_1h,gaf_signed_pca6,454,0.38780428142751305,0.40834683909183256,VALID,454,0.3878042814275129,0.4083468390918325,1.6653345369377348e-16,5.551115123125783e-17
hill,hill,financial_tail_2h,mean_shift_1h,event_row_permutation,454,0.008711118309346592,-0.005351955533013858,VALID,454,0.0087111183093464,-0.0053519555330138,1.9255430583342559e-16,5.811323644522304e-17
hill,hill,financial_tail_2h,mean_shift_1h,within_event_time_permutation,454,0.6929134688232806,0.8267420237865392,VALID,454,0.6929134688232805,0.8267420237865392,1.1102230246251565e-16,0.0
hill,hill,financial_tail_2h,mean_shift_2h,raw25,129,0.7582022006811961,0.8436540656475988,VALID,129,0.7582022006811965,0.8436540656475988,3.3306690738754696e-16,0.0
hill,hill,financial_tail_2h,mean_shift_2h,statistics9,129,0.45753734386415085,0.29483717616347643,VALID,129,0.4575373438641508,0.2948371761634765,5.551115123125783e-17,5.551115123125783e-17
hill,hill,financial_tail_2h,mean_shift_2h,raw_pca6,129,0.7582022006811961,0.8436540656475988,VALID,129,0.7582022006811965,0.8436540656475988,3.3306690738754696e-16,0.0
hill,hill,financial_tail_2h,mean_shift_2h,gaf_pca6,129,0.22813156085602837,0.1998324767866187,VALID,129,0.2281315608560278,0.1998324767866187,5.828670879282072e-16,0.0
hill,hill,financial_tail_2h,mean_shift_2h,gaf_signed_pca6,129,0.2601115004535129,0.22625638189866956,VALID,129,0.2601115004535129,0.2262563818986696,0.0,2.7755575615628914e-17
hill,hill,financial_tail_2h,mean_shift_2h,event_row_permutation,129,0.03819657018080489,-0.015400578347736324,VALID,129,0.0381965701808049,-0.0154005783477363,6.938893903907228e-18,2.42861286636753e-17
hill,hill,financial_tail_2h,mean_shift_2h,within_event_time_permutation,129,0.7508050159350038,0.8673680485901758,VALID,129,0.7508050159350034,0.8673680485901758,4.440892098500626e-16,0.0
hill,hill,financial_tail_2h,mean_shift_4h,raw25,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,mean_shift_4h,statistics9,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,mean_shift_4h,raw_pca6,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,mean_shift_4h,gaf_pca6,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,mean_shift_4h,gaf_signed_pca6,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,mean_shift_4h,event_row_permutation,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,mean_shift_4h,within_event_time_permutation,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,opsda_cui2015_1h_0.025,raw25,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,opsda_cui2015_1h_0.025,statistics9,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,opsda_cui2015_1h_0.025,raw_pca6,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,opsda_cui2015_1h_0.025,gaf_pca6,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,opsda_cui2015_1h_0.025,gaf_signed_pca6,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,opsda_cui2015_1h_0.025,event_row_permutation,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,opsda_cui2015_1h_0.025,within_event_time_permutation,0,,,INSUFFICIENT_SUPPORT,-1,,,,
hill,hill,financial_tail_2h,opsda_cui2015_2h_0.025,raw25,288,0.7793913819950936,0.849745415186273,VALID,288,0.7793913819950934,0.849745415186273,2.220446049250313e-16,0.0
hill,hill,financial_tail_2h,opsda_cui2015_2h_0.025,statistics9,288,0.8246496576351112,0.8843142238149828,VALID,288,0.8246496576351107,0.8843142238149828,5.551115123125783e-16,0.0
hill,hill,financial_tail_2h,opsda_cui2015_2h_0.025,raw_pca6,288,0.7749992792251998,0.8449800969946559,VALID,288,0.7749992792251994,0.8449800969946559,4.440892098500626e-16,0.0
hill,hill,financial_tail_2h,opsda_cui2015_2h_0.025,gaf_pca6,288,0.428331982779745,0.34540962929086966,VALID,288,0.4283319827797446,0.3454096292908696,3.885780586188048e-16,5.551115123125783e-17
hill,hill,financial_tail_2h,opsda_cui2015_2h_0.025,gaf_signed_pca6,288,0.437494691996029,0.3571994567781276,VALID,288,0.4374946919960287,0.3571994567781276,2.7755575615628914e-16,0.0
hill,hill,financial_tail_2h,opsda_cui2015_2h_0.025,event_row_permutation,288,0.015471800141824052,-0.003916996119441054,VALID,288,0.0154718001418238,-0.003916996119441,2.5153490401663703e-16,5.377642775528102e-17
hill,hill,financial_tail_2h,opsda_cui2015_2h_0.025,within_event_time_permutation,288,0.6441974666551703,0.7785955493342267,VALID,288,0.6441974666551702,0.7785955493342266,1.1102230246251565e-16,1.1102230246251565e-16
hill,hill,financial_tail_2h,opsda_cui2015_4h_0.025,raw25,515,0.7553118835957645,0.8369691140229121,VALID,515,0.7553118835957648,0.8369691140229121,3.3306690738754696e-16,0.0
hill,hill,financial_tail_2h,opsda_cui2015_4h_0.025,statistics9,515,0.8448095955440558,0.9149108231946456,VALID,515,0.8448095955440557,0.9149108231946456,1.1102230246251565e-16,0.0
hill,hill,financial_tail_2h,opsda_cui2015_4h_0.025,raw_pca6,515,0.7537389412478779,0.8345365303103073,VALID,515,0.7537389412478777,0.8345365303103073,2.220446049250313e-16,0.0
hill,hill,financial_tail_2h,opsda_cui2015_4h_0.025,gaf_pca6,515,0.34500905940637405,0.3208174242602958,VALID,515,0.3450090594063738,0.3208174242602958,2.7755575615628914e-16,0.0
hill,hill,financial_tail_2h,opsda_cui2015_4h_0.025,gaf_signed_pca6,515,0.35173870462073425,0.32420707217397526,VALID,515,0.3517387046207344,0.3242070721739752,1.6653345369377348e-16,5.551115123125783e-17
hill,hill,financial_tail_2h,opsda_cui2015_4h_0.025,event_row_permutation,515,0.009152152216131481,-0.004912587538127013,VALID,515,0.0091521522161312,-0.004912587538127,2.8102520310824275e-16,1.3010426069826053e-17
hill,hill,financial_tail_2h,opsda_cui2015_4h_0.025,within_event_time_permutation,515,0.6856575871009535,0.8121668674435859,VALID,515,0.6856575871009535,0.8121668674435859,0.0,0.0
hill,hill,financial_tail_2h,sda_florita2013_0.025,raw25,92,0.7530235922288392,0.8032344326630743,VALID,92,0.7530235922288395,0.8032344326630743,3.3306690738754696e-16,0.0
hill,hill,financial_tail_2h,sda_florita2013_0.025,statistics9,92,0.7862908173670015,0.8179883180908092,VALID,92,0.7862908173670015,0.8179883180908092,0.0,0.0
hill,hill,financial_tail_2h,sda_florita2013_0.025,raw_pca6,92,0.7530015919218942,0.8029455837056358,VALID,92,0.7530015919218942,0.8029455837056358,0.0,0.0
hill,hill,financial_tail_2h,sda_florita2013_0.025,gaf_pca6,92,0.35534891738157,0.2402794620319249,VALID,92,0.3553489173815699,0.2402794620319249,1.1102230246251565e-16,0.0
hill,hill,financial_tail_2h,sda_florita2013_0.025,gaf_signed_pca6,92,0.35534891738157,0.2402794620319249,VALID,92,0.3553489173815699,0.2402794620319249,1.1102230246251565e-16,0.0
hill,hill,financial_tail_2h,sda_florita2013_0.025,event_row_permutation,92,0.0758584216255511,0.020371403014252044,VALID,92,0.0758584216255509,0.020371403014252,2.0816681711721685e-16,4.5102810375396984e-17
hill,hill,financial_tail_2h,sda_florita2013_0.025,within_event_time_permutation,92,0.620482596731296,0.7248548246590373,VALID,92,0.6204825967312958,0.7248548246590374,2.220446049250313e-16,1.1102230246251565e-16
hill,hill,financial_tail_2h,threshold_1h,raw25,381,0.7146451739471928,0.8248198275620047,VALID,381,0.7146451739471926,0.8248198275620047,2.220446049250313e-16,0.0
hill,hill,financial_tail_2h,threshold_1h,statistics9,381,0.8304411110729744,0.8828980530028024,VALID,381,0.8304411110729745,0.8828980530028024,1.1102230246251565e-16,0.0
hill,hill,financial_tail_2h,threshold_1h,raw_pca6,381,0.7124390265492121,0.8221747125154086,VALID,381,0.7124390265492117,0.8221747125154086,4.440892098500626e-16,0.0
hill,hill,financial_tail_2h,threshold_1h,gaf_pca6,381,0.3519576792377405,0.3355477487679439,VALID,381,0.3519576792377403,0.3355477487679439,2.220446049250313e-16,0.0
hill,hill,financial_tail_2h,threshold_1h,gaf_signed_pca6,381,0.35537342253008636,0.34236744939748087,VALID,381,0.3553734225300863,0.3423674493974809,5.551115123125783e-17,5.551115123125783e-17
hill,hill,financial_tail_2h,threshold_1h,event_row_permutation,381,0.005354041979246487,0.00226919994336464,VALID,381,0.0053540419792465,0.0022691999433646,1.3010426069826053e-17,3.9898639947466563e-17
hill,hill,financial_tail_2h,threshold_1h,within_event_time_permutation,381,0.7122058626745553,0.846233930509734,VALID,381,0.7122058626745554,0.8462339305097341,1.1102230246251565e-16,1.1102230246251565e-16
hill,hill,financial_tail_2h,threshold_2h,raw25,636,0.8477724270892694,0.8959589017370774,VALID,636,0.8477724270892695,0.8959589017370774,1.1102230246251565e-16,0.0
hill,hill,financial_tail_2h,threshold_2h,statistics9,636,0.9071312489333889,0.9356304140645963,VALID,636,0.9071312489333888,0.9356304140645963,1.1102230246251565e-16,0.0
hill,hill,financial_tail_2h,threshold_2h,raw_pca6,636,0.8532493424038328,0.9013258557074784,VALID,636,0.8532493424038325,0.9013258557074784,2.220446049250313e-16,0.0
hill,hill,financial_tail_2h,threshold_2h,gaf_pca6,636,0.6420605804778151,0.6711787369171195,VALID,636,0.6420605804778146,0.6711787369171194,5.551115123125783e-16,1.1102230246251565e-16
hill,hill,financial_tail_2h,threshold_2h,gaf_signed_pca6,636,0.6448168283585474,0.6703373500107404,VALID,636,0.6448168283585478,0.6703373500107404,4.440892098500626e-16,0.0
hill,hill,financial_tail_2h,threshold_2h,event_row_permutation,636,0.0036781446446038906,-0.009598154824370077,VALID,636,0.0036781446446037,-0.00959815482437,1.9081958235744878e-16,7.632783294297951e-17
hill,hill,financial_tail_2h,threshold_2h,within_event_time_permutation,636,0.6729952445281763,0.8025104890121582,VALID,636,0.672995244528176,0.8025104890121582,2.220446049250313e-16,0.0
hill,hill,financial_tail_2h,threshold_4h,raw25,41,0.6365438993168089,0.6255269320843091,VALID,41,0.6365438993168087,0.6255269320843091,2.220446049250313e-16,0.0
hill,hill,financial_tail_2h,threshold_4h,statistics9,41,0.24667047251356033,0.02324176807444524,VALID,41,0.24667047251356,0.0232417680744452,3.3306690738754696e-16,4.163336342344337e-17
hill,hill,financial_tail_2h,threshold_4h,raw_pca6,41,0.641382492495136,0.6289051094890511,VALID,41,0.6413824924951356,0.6289051094890511,4.440892098500626e-16,0.0
hill,hill,financial_tail_2h,threshold_4h,gaf_pca6,41,0.2959877606648265,0.19955585111250754,VALID,41,0.2959877606648265,0.1995558511125075,0.0,2.7755575615628914e-17
hill,hill,financial_tail_2h,threshold_4h,gaf_signed_pca6,41,0.3259166521626586,0.25800555548875076,VALID,41,0.3259166521626583,0.2580055554887506,2.7755575615628914e-16,1.6653345369377348e-16
hill,hill,financial_tail_2h,threshold_4h,event_row_permutation,41,0.07908848784790559,-0.022164987693166535,VALID,41,0.0790884878479051,-0.0221649876931665,4.85722573273506e-16,3.469446951953614e-17
hill,hill,financial_tail_2h,threshold_4h,within_event_time_permutation,41,0.8114933141506173,0.8992194151009005,VALID,41,0.811493314150617,0.8992194151009005,3.3306690738754696e-16,0.0
